result_type,capture_time_utc,capture_date_utc,historical_or_current,property_id,property_name,website,target_unit_id,target_unit_key,july31_rp_date,july31_surgex_date,july31_surgex_provenance,portal_selection_reason,selected_portal_url,selected_portal_status,selected_parser_inventory_units,current_unit_present,current_unit_match_count,current_parser_unit_number,current_raw_source_date,current_raw_date_origin,current_visible_source_date,current_apply_move_in_date,current_normalized_date,current_normalized_provenance,current_source_date_present,current_future_presence,current_explicit_future_recovered,current_vs_rp_comparison,current_minus_rp_days,current_within_one_day_of_rp,failure
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,60750,The Meyden,http://www.themeydenbellevue.com/,570,570,2026-08-25,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://themeydenbellevue.securecafe.com/onlineleasing/the-meyden/availableunits.aspx,200,20,true,1,570,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-24,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,1-206,1-206,2026-09-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,1-206,9/3/2026,apply_move_in_fallback,,9/3/2026,2026-09-03,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,2-101,2-101,2026-09-01,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,2-101,9/2/2026,apply_move_in_fallback,,9/2/2026,2026-09-02,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,2-301,2-301,2026-08-07,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,2-301,8/8/2026,apply_move_in_fallback,,8/8/2026,2026-08-08,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,3-204,3-204,2026-09-11,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,3-204,9/12/2026,apply_move_in_fallback,,9/12/2026,2026-09-12,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,3-301,3-301,2026-09-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,3-301,9/7/2026,apply_move_in_fallback,,9/7/2026,2026-09-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,5-101,5-101,2026-11-10,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,5-101,11/11/2026,apply_move_in_fallback,,11/11/2026,2026-11-11,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,5-203,5-203,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,5-203,8/7/2026,apply_move_in_fallback,,8/7/2026,2026-08-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,5-214,5-214,2026-09-22,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,5-214,9/23/2026,apply_move_in_fallback,,9/23/2026,2026-09-23,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,5-312,5-312,2026-09-18,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,5-312,9/19/2026,apply_move_in_fallback,,9/19/2026,2026-09-19,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,6-306,6-306,2026-08-12,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,6-306,8/13/2026,apply_move_in_fallback,,8/13/2026,2026-08-13,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,7-202,7-202,2026-08-09,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,7-202,8/10/2026,apply_move_in_fallback,,8/10/2026,2026-08-10,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,9-212,9-212,2026-09-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,9-212,9/7/2026,apply_move_in_fallback,,9/7/2026,2026-09-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,9-302,9-302,2026-10-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,9-302,10/5/2026,apply_move_in_fallback,,10/5/2026,2026-10-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62784,Waterford on Mainstreet,https://www.waterfordonmainstreet.com,9-309,9-309,2026-08-24,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://waterfordonmainstreet.securecafe.com/onlineleasing/waterford-on-mainstreet-1/availableunits.aspx,200,25,true,1,9-309,8/25/2026,apply_move_in_fallback,,8/25/2026,2026-08-25,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,A005,A005,2026-09-24,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,A005,9/25/2026,apply_move_in_fallback,,9/25/2026,2026-09-25,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,D127,D127,2026-10-01,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,D127,10/2/2026,apply_move_in_fallback,,10/2/2026,2026-10-02,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,E157,E157,2026-10-11,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,E157,10/12/2026,apply_move_in_fallback,,10/12/2026,2026-10-12,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,E159,E159,2026-09-10,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,E159,9/11/2026,apply_move_in_fallback,,9/11/2026,2026-09-11,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,F179,F179,2026-10-13,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,F179,10/14/2026,apply_move_in_fallback,,10/14/2026,2026-10-14,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,K349,K349,2026-09-13,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,K349,9/14/2026,apply_move_in_fallback,,9/14/2026,2026-09-14,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,Q224,Q224,2026-10-08,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,Q224,10/9/2026,apply_move_in_fallback,,10/9/2026,2026-10-09,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,R184,R184,2026-10-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,R184,10/5/2026,apply_move_in_fallback,,10/5/2026,2026-10-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,S158,S158,2026-10-21,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,S158,10/22/2026,apply_move_in_fallback,,10/22/2026,2026-10-22,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,T136,T136,2026-10-29,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,T136,10/30/2026,apply_move_in_fallback,,10/30/2026,2026-10-30,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,U110,U110,2026-08-14,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,U110,8/15/2026,apply_move_in_fallback,,8/15/2026,2026-08-15,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,62865,The Preserve at Milltown,https://www.morgan-properties.com/apartments/pa/downingtown/preserve-at-milltown/,W044,W044,2026-09-17,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://preserveatmilltownapartments.securecafe.com/onlineleasing/the-preserve-at-milltown-apartment-homes/availableunits.aspx,200,21,true,1,W044,9/18/2026,apply_move_in_fallback,,9/18/2026,2026-09-18,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,65659,Point at Waterford Crossing,http://www.pointatwaterfordapartments.com/,H304,H304,2026-08-09,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://pointatwaterfordapartments.securecafe.com/onlineleasing/the-point-at-waterford-crossing/availableunits.aspx,200,4,true,1,H304,8/10/2026,apply_move_in_fallback,,8/10/2026,2026-08-10,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,0710,0710,2026-09-15,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,0710,9/16/2026,apply_move_in_fallback,,9/16/2026,2026-09-16,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,0809,0809,2026-09-05,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,0809,9/6/2026,apply_move_in_fallback,,9/6/2026,2026-09-06,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,0912,0912,2026-09-29,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,0912,9/30/2026,apply_move_in_fallback,,9/30/2026,2026-09-30,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,1103,1103,2026-10-18,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,1103,10/19/2026,apply_move_in_fallback,,10/19/2026,2026-10-19,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,1104,1104,2026-08-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,1104,8/3/2026,apply_move_in_fallback,,8/3/2026,2026-08-03,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,1112,1112,2026-08-31,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,1112,9/1/2026,apply_move_in_fallback,,9/1/2026,2026-09-01,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,1201,1201,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,1201,8/7/2026,apply_move_in_fallback,,8/7/2026,2026-08-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,1203,1203,2026-09-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,1203,9/7/2026,apply_move_in_fallback,,9/7/2026,2026-09-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,1604,1604,2026-10-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,1604,10/4/2026,apply_move_in_fallback,,10/4/2026,2026-10-04,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,1611,1611,2026-10-01,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,1611,10/2/2026,apply_move_in_fallback,,10/2/2026,2026-10-02,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,67527,Griffin Center City,https://griffinphilly.com/,1705,1705,2026-09-17,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://griffinphilly.securecafe.com/onlineleasing/the-griffin-center-city/availableunits.aspx,200,20,true,1,1705,9/18/2026,apply_move_in_fallback,,9/18/2026,2026-09-18,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68334,The Standard,http://thestandardsanjose.com/,205,205,2026-08-09,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thestandardsanjose.securecafe.com/onlineleasing/the-standard-ca-1/availableunits.aspx,200,5,true,1,205,8/10/2026,apply_move_in_fallback,,8/10/2026,2026-08-10,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68334,The Standard,http://thestandardsanjose.com/,439,439,2026-08-26,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thestandardsanjose.securecafe.com/onlineleasing/the-standard-ca-1/availableunits.aspx,200,5,true,1,439,8/27/2026,apply_move_in_fallback,,8/27/2026,2026-08-27,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68334,The Standard,http://thestandardsanjose.com/,441,441,2026-08-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://thestandardsanjose.securecafe.com/onlineleasing/the-standard-ca-1/availableunits.aspx,200,5,true,1,441,8/5/2026,apply_move_in_fallback,,8/5/2026,2026-08-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,161,161,2026-09-09,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,161,9/10/2026,apply_move_in_fallback,,9/10/2026,2026-09-10,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,186,186,2026-08-28,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,186,8/29/2026,apply_move_in_fallback,,8/29/2026,2026-08-29,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,206,206,2026-09-08,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,206,9/9/2026,apply_move_in_fallback,,9/9/2026,2026-09-09,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,233,233,2026-10-12,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,233,10/13/2026,apply_move_in_fallback,,10/13/2026,2026-10-13,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,272,272,2026-10-07,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,272,10/8/2026,apply_move_in_fallback,,10/8/2026,2026-10-08,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,282,282,2026-09-17,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,282,9/18/2026,apply_move_in_fallback,,9/18/2026,2026-09-18,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,312,312,2026-08-31,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,312,9/1/2026,apply_move_in_fallback,,9/1/2026,2026-09-01,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,318,318,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,318,8/7/2026,apply_move_in_fallback,,8/7/2026,2026-08-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,323,323,2026-09-27,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,323,9/28/2026,apply_move_in_fallback,,9/28/2026,2026-09-28,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,362,362,2026-10-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,362,10/1/2026,apply_move_in_fallback,,10/1/2026,2026-10-01,explicit_future,true,true,true,current_other_future,-2,false,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,373,373,2026-09-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,373,9/3/2026,apply_move_in_fallback,,9/3/2026,2026-09-03,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,414,414,2026-08-30,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,414,8/31/2026,apply_move_in_fallback,,8/31/2026,2026-08-31,explicit_future,true,true,true,current_plus_one_day,1,true,
