result_type,capture_timestamp_utc,capture_date,historical_run_date,denominator_scope,category,property_id,configured_name,source_kind,primary_property_evidence,evidence_url,source_row_id,floor_plan_name,raw_availability_value,normalized_availability_date,availability_semantic,explicit_future,source_field,adapter_parser,adapter_trace_method,adapter_route_selected,adapter_row_present,adapter_row_absence_reason,adapter_availability_key,adapter_availability_value,adapter_normalized_availability_date,adapter_availability_semantic,adapter_date_alias_hit,missed_future_by_adapter_alias,formatter_available_date,formatter_available_date_raw,formatter_availability_date_provenance,formatter_error,explicit_future_preserved_by_adapter,explicit_future_preserved_by_formatter,formatter_capture_date_default,pipeline_outcome,loss_classification,confidence,trace_note,adapter_row_json,formatter_row_json,diagnostic_trace_method,diagnostic_adapter_row_present,diagnostic_adapter_availability_key,diagnostic_adapter_availability_value,diagnostic_adapter_normalized_availability_date,diagnostic_formatter_available_date,diagnostic_formatter_availability_date_provenance,diagnostic_formatter_error,diagnostic_gap_classification,diagnostic_adapter_row_json,diagnostic_formatter_row_json,raw_evidence_json
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,203,1x1 The Baybreeze,2026-06-25,2026-06-25,historical_embedded,false,availableOn,knock.parse_knock_units,exact_current_parser,true,true,,availability_date,2026-06-25,2026-06-25,historical_embedded,true,false,2026-06-25,2026-06-25,historical_embedded,,false,false,false,HISTORICAL_SOURCE_DATE_PRESERVED,none,HIGH,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.","{""availability_date"":""2026-06-25"",""availability_status"":""AVAILABLE"",""bathrooms"":""1"",""bedrooms"":""1"",""building"":"""",""concession"":"""",""extraction_tier"":""TIER_1_KNOCK_API"",""floor_plan_name"":""1x1 The Baybreeze"",""market_rent_high"":2009,""market_rent_low"":2009,""rent_range"":""2009"",""sqft"":""752"",""unit_number"":""203""}","{""_available_date_raw"":""2026-06-25"",""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""2009"",""amenities"":null,""area"":752,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""historical_embedded"",""availability_status"":""AVAILABLE"",""available_date"":""2026-06-25"",""available_units"":null,""baths"":1.0,""beds"":1,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_KNOCK_API"",""floor"":null,""floor_plan_id"":""e86c8198cbc1"",""floor_plan_name"":""1x1 The Baybreeze"",""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":2009.0,""rent_low"":2009.0,""source_ids"":{},""unit_id"":""203"",""unit_name"":null}",,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2026-06-25"",""availableRaw"":true,""displayPrice"":""2009"",""hidden"":false,""id"":""0ded5dcb-3b55-4ba0-8409-3a58d21925df"",""layoutId"":""568f7e6a-5fae-4519-b1df-e6a072d9a10f"",""layoutName"":""1x1 The Baybreeze"",""leased"":false,""name"":""203"",""occupied"":false,""price"":""2009"",""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,107,2x1 The Osborne,2026-08-08,2026-08-08,explicit_future,true,availableOn,knock.parse_knock_units,exact_current_parser,true,true,,availability_date,2026-08-08,2026-08-08,explicit_future,true,false,2026-08-08,2026-08-08,explicit_future,,true,true,false,EXPLICIT_FUTURE_PRESERVED_END_TO_END,none,HIGH,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.","{""availability_date"":""2026-08-08"",""availability_status"":""UNAVAILABLE"",""bathrooms"":""1"",""bedrooms"":""2"",""building"":"""",""concession"":"""",""extraction_tier"":""TIER_1_KNOCK_API"",""floor_plan_name"":""2x1 The Osborne"",""market_rent_high"":2217,""market_rent_low"":2217,""rent_range"":""2217"",""sqft"":""867"",""unit_number"":""107""}","{""_available_date_raw"":""2026-08-08"",""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""2217"",""amenities"":null,""area"":867,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""explicit_future"",""availability_status"":""UNAVAILABLE"",""available_date"":""2026-08-08"",""available_units"":null,""baths"":1.0,""beds"":2,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_KNOCK_API"",""floor"":null,""floor_plan_id"":""137ed42b5aaa"",""floor_plan_name"":""2x1 The Osborne"",""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":2217.0,""rent_low"":2217.0,""source_ids"":{},""unit_id"":""107"",""unit_name"":null}",,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2026-08-08"",""availableRaw"":true,""displayPrice"":""2217"",""hidden"":false,""id"":""61d5d5e3-9531-4ddb-a994-6fc5391193c8"",""layoutId"":""b5619056-d948-4bce-9cc0-dcb9d873e59e"",""layoutName"":""2x1 The Osborne"",""leased"":false,""name"":""107"",""occupied"":true,""price"":""2217"",""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,202,2x1 The Endeavor,2026-10-03,2026-10-03,explicit_future,true,availableOn,knock.parse_knock_units,exact_current_parser,true,true,,availability_date,2026-10-03,2026-10-03,explicit_future,true,false,2026-10-03,2026-10-03,explicit_future,,true,true,false,EXPLICIT_FUTURE_PRESERVED_END_TO_END,none,HIGH,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.","{""availability_date"":""2026-10-03"",""availability_status"":""UNAVAILABLE"",""bathrooms"":""1"",""bedrooms"":""2"",""building"":"""",""concession"":"""",""extraction_tier"":""TIER_1_KNOCK_API"",""floor_plan_name"":""2x1 The Endeavor"",""market_rent_high"":2102,""market_rent_low"":2102,""rent_range"":""2102"",""sqft"":""911"",""unit_number"":""202""}","{""_available_date_raw"":""2026-10-03"",""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""2102"",""amenities"":null,""area"":911,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""explicit_future"",""availability_status"":""UNAVAILABLE"",""available_date"":""2026-10-03"",""available_units"":null,""baths"":1.0,""beds"":2,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_KNOCK_API"",""floor"":null,""floor_plan_id"":""6a52c2d64ad4"",""floor_plan_name"":""2x1 The Endeavor"",""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":2102.0,""rent_low"":2102.0,""source_ids"":{},""unit_id"":""202"",""unit_name"":null}",,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2026-10-03"",""availableRaw"":true,""displayPrice"":""2102"",""hidden"":false,""id"":""f937f3eb-8207-4dd9-bf32-fca8202848cf"",""layoutId"":""24075b88-9d64-4814-b073-e28401d72b50"",""layoutName"":""2x1 The Endeavor"",""leased"":false,""name"":""202"",""occupied"":true,""price"":""2102"",""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,103,1x1 The Baybreeze,2026-08-08,2026-08-08,explicit_future,true,availableOn,knock.parse_knock_units,exact_current_parser,true,true,,availability_date,2026-08-08,2026-08-08,explicit_future,true,false,2026-08-08,2026-08-08,explicit_future,,true,true,false,EXPLICIT_FUTURE_PRESERVED_END_TO_END,none,HIGH,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.","{""availability_date"":""2026-08-08"",""availability_status"":""UNAVAILABLE"",""bathrooms"":""1"",""bedrooms"":""1"",""building"":"""",""concession"":"""",""extraction_tier"":""TIER_1_KNOCK_API"",""floor_plan_name"":""1x1 The Baybreeze"",""market_rent_high"":2014,""market_rent_low"":2014,""rent_range"":""2014"",""sqft"":""752"",""unit_number"":""103""}","{""_available_date_raw"":""2026-08-08"",""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""2014"",""amenities"":null,""area"":752,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""explicit_future"",""availability_status"":""UNAVAILABLE"",""available_date"":""2026-08-08"",""available_units"":null,""baths"":1.0,""beds"":1,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_KNOCK_API"",""floor"":null,""floor_plan_id"":""e86c8198cbc1"",""floor_plan_name"":""1x1 The Baybreeze"",""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":2014.0,""rent_low"":2014.0,""source_ids"":{},""unit_id"":""103"",""unit_name"":null}",,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2026-08-08"",""availableRaw"":true,""displayPrice"":""2014"",""hidden"":false,""id"":""e95641ac-641c-40a7-b4a7-7c20d3894ca1"",""layoutId"":""568f7e6a-5fae-4519-b1df-e6a072d9a10f"",""layoutName"":""1x1 The Baybreeze"",""leased"":false,""name"":""103"",""occupied"":true,""price"":""2014"",""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,102,1x1 The Baybreeze,2026-07-29,2026-07-29,historical_embedded,false,availableOn,knock.parse_knock_units,exact_current_parser,true,true,,availability_date,2026-07-29,2026-07-29,historical_embedded,true,false,2026-07-29,2026-07-29,historical_embedded,,false,false,false,HISTORICAL_SOURCE_DATE_PRESERVED,none,HIGH,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.","{""availability_date"":""2026-07-29"",""availability_status"":""AVAILABLE"",""bathrooms"":""1"",""bedrooms"":""1"",""building"":"""",""concession"":"""",""extraction_tier"":""TIER_1_KNOCK_API"",""floor_plan_name"":""1x1 The Baybreeze"",""market_rent_high"":2014,""market_rent_low"":2014,""rent_range"":""2014"",""sqft"":""752"",""unit_number"":""102""}","{""_available_date_raw"":""2026-07-29"",""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""2014"",""amenities"":null,""area"":752,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""historical_embedded"",""availability_status"":""AVAILABLE"",""available_date"":""2026-07-29"",""available_units"":null,""baths"":1.0,""beds"":1,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_KNOCK_API"",""floor"":null,""floor_plan_id"":""e86c8198cbc1"",""floor_plan_name"":""1x1 The Baybreeze"",""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":2014.0,""rent_low"":2014.0,""source_ids"":{},""unit_id"":""102"",""unit_name"":null}",,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2026-07-29"",""availableRaw"":true,""displayPrice"":""2014"",""hidden"":false,""id"":""9ca7a807-d6fa-43ca-8ce5-8307dbf78836"",""layoutId"":""568f7e6a-5fae-4519-b1df-e6a072d9a10f"",""layoutName"":""1x1 The Baybreeze"",""leased"":false,""name"":""102"",""occupied"":false,""price"":""2014"",""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,202,1x1 The Baybreeze,2050-01-02,2050-01-02,sentinel_future,false,availableOn,knock.parse_knock_units,exact_current_parser,true,false,,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.",{},{},,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2050-01-02"",""availableRaw"":true,""displayPrice"":null,""hidden"":false,""id"":""14c4cbea-31ce-477f-8ce3-bd99e2811ada"",""layoutId"":""568f7e6a-5fae-4519-b1df-e6a072d9a10f"",""layoutName"":""1x1 The Baybreeze"",""leased"":false,""name"":""202"",""occupied"":true,""price"":null,""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,103,2x2 The Santa Maria,2026-08-11,2026-08-11,explicit_future,true,availableOn,knock.parse_knock_units,exact_current_parser,true,true,,availability_date,2026-08-11,2026-08-11,explicit_future,true,false,2026-08-11,2026-08-11,explicit_future,,true,true,false,EXPLICIT_FUTURE_PRESERVED_END_TO_END,none,HIGH,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.","{""availability_date"":""2026-08-11"",""availability_status"":""AVAILABLE"",""bathrooms"":""2"",""bedrooms"":""2"",""building"":"""",""concession"":"""",""extraction_tier"":""TIER_1_KNOCK_API"",""floor_plan_name"":""2x2 The Santa Maria"",""market_rent_high"":2414,""market_rent_low"":2414,""rent_range"":""2414"",""sqft"":""1064"",""unit_number"":""103""}","{""_available_date_raw"":""2026-08-11"",""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""2414"",""amenities"":null,""area"":1064,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""explicit_future"",""availability_status"":""AVAILABLE"",""available_date"":""2026-08-11"",""available_units"":null,""baths"":2.0,""beds"":2,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_KNOCK_API"",""floor"":null,""floor_plan_id"":""42716ea83b38"",""floor_plan_name"":""2x2 The Santa Maria"",""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":2414.0,""rent_low"":2414.0,""source_ids"":{},""unit_id"":""103"",""unit_name"":null}",,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2026-08-11"",""availableRaw"":true,""displayPrice"":""2414"",""hidden"":false,""id"":""bd8e785d-26d8-4514-9bb8-a11f0c846991"",""layoutId"":""69512f2b-a692-4ffd-b399-b2f0845da62c"",""layoutName"":""2x2 The Santa Maria"",""leased"":false,""name"":""103"",""occupied"":false,""price"":""2414"",""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,108,1x1 The Baybreeze,2026-06-25,2026-06-25,historical_embedded,false,availableOn,knock.parse_knock_units,exact_current_parser,true,true,,availability_date,2026-06-25,2026-06-25,historical_embedded,true,false,2026-06-25,2026-06-25,historical_embedded,,false,false,false,HISTORICAL_SOURCE_DATE_PRESERVED,none,HIGH,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.","{""availability_date"":""2026-06-25"",""availability_status"":""AVAILABLE"",""bathrooms"":""1"",""bedrooms"":""1"",""building"":"""",""concession"":"""",""extraction_tier"":""TIER_1_KNOCK_API"",""floor_plan_name"":""1x1 The Baybreeze"",""market_rent_high"":2079,""market_rent_low"":2079,""rent_range"":""2079"",""sqft"":""752"",""unit_number"":""108""}","{""_available_date_raw"":""2026-06-25"",""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""2079"",""amenities"":null,""area"":752,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""historical_embedded"",""availability_status"":""AVAILABLE"",""available_date"":""2026-06-25"",""available_units"":null,""baths"":1.0,""beds"":1,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_KNOCK_API"",""floor"":null,""floor_plan_id"":""e86c8198cbc1"",""floor_plan_name"":""1x1 The Baybreeze"",""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":2079.0,""rent_low"":2079.0,""source_ids"":{},""unit_id"":""108"",""unit_name"":null}",,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2026-06-25"",""availableRaw"":true,""displayPrice"":""2079"",""hidden"":false,""id"":""72e5635f-f08b-4583-a2e3-60339d7d1056"",""layoutId"":""568f7e6a-5fae-4519-b1df-e6a072d9a10f"",""layoutName"":""1x1 The Baybreeze"",""leased"":false,""name"":""108"",""occupied"":false,""price"":""2079"",""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,201,2x1 The Osborne,2026-07-27,2026-07-27,historical_embedded,false,availableOn,knock.parse_knock_units,exact_current_parser,true,true,,availability_date,2026-07-27,2026-07-27,historical_embedded,true,false,2026-07-27,2026-07-27,historical_embedded,,false,false,false,HISTORICAL_SOURCE_DATE_PRESERVED,none,HIGH,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.","{""availability_date"":""2026-07-27"",""availability_status"":""AVAILABLE"",""bathrooms"":""1"",""bedrooms"":""2"",""building"":"""",""concession"":"""",""extraction_tier"":""TIER_1_KNOCK_API"",""floor_plan_name"":""2x1 The Osborne"",""market_rent_high"":2157,""market_rent_low"":2157,""rent_range"":""2157"",""sqft"":""867"",""unit_number"":""201""}","{""_available_date_raw"":""2026-07-27"",""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""2157"",""amenities"":null,""area"":867,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""historical_embedded"",""availability_status"":""AVAILABLE"",""available_date"":""2026-07-27"",""available_units"":null,""baths"":1.0,""beds"":2,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_KNOCK_API"",""floor"":null,""floor_plan_id"":""137ed42b5aaa"",""floor_plan_name"":""2x1 The Osborne"",""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":2157.0,""rent_low"":2157.0,""source_ids"":{},""unit_id"":""201"",""unit_name"":null}",,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2026-07-27"",""availableRaw"":true,""displayPrice"":""2157"",""hidden"":false,""id"":""6ec4f844-90da-4665-a346-4400d397a367"",""layoutId"":""b5619056-d948-4bce-9cc0-dcb9d873e59e"",""layoutName"":""2x1 The Osborne"",""leased"":false,""name"":""201"",""occupied"":false,""price"":""2157"",""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,208,1x1 The Baybreeze,2026-06-19,2026-06-19,historical_embedded,false,availableOn,knock.parse_knock_units,exact_current_parser,true,true,,availability_date,2026-06-19,2026-06-19,historical_embedded,true,false,2026-06-19,2026-06-19,historical_embedded,,false,false,false,HISTORICAL_SOURCE_DATE_PRESERVED,none,HIGH,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.","{""availability_date"":""2026-06-19"",""availability_status"":""AVAILABLE"",""bathrooms"":""1"",""bedrooms"":""1"",""building"":"""",""concession"":"""",""extraction_tier"":""TIER_1_KNOCK_API"",""floor_plan_name"":""1x1 The Baybreeze"",""market_rent_high"":2094,""market_rent_low"":2094,""rent_range"":""2094"",""sqft"":""752"",""unit_number"":""208""}","{""_available_date_raw"":""2026-06-19"",""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""2094"",""amenities"":null,""area"":752,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""historical_embedded"",""availability_status"":""AVAILABLE"",""available_date"":""2026-06-19"",""available_units"":null,""baths"":1.0,""beds"":1,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_KNOCK_API"",""floor"":null,""floor_plan_id"":""e86c8198cbc1"",""floor_plan_name"":""1x1 The Baybreeze"",""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":2094.0,""rent_low"":2094.0,""source_ids"":{},""unit_id"":""208"",""unit_name"":null}",,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2026-06-19"",""availableRaw"":true,""displayPrice"":""2094"",""hidden"":false,""id"":""461c3bbe-de30-4de7-80a1-8a041e018acf"",""layoutId"":""568f7e6a-5fae-4519-b1df-e6a072d9a10f"",""layoutName"":""1x1 The Baybreeze"",""leased"":false,""name"":""208"",""occupied"":false,""price"":""2094"",""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,308,2x2 The Santa Maria,2050-01-02,2050-01-02,sentinel_future,false,availableOn,knock.parse_knock_units,exact_current_parser,true,false,,,,,source_blank,false,false,,,,,false,false,false,NATIVE_ROW_DROPPED,adapter_row_selection_loss,MEDIUM,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.",{},{},,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2050-01-02"",""availableRaw"":true,""displayPrice"":null,""hidden"":false,""id"":""e6914d94-68b4-4941-a4d4-dd35693bd76b"",""layoutId"":""69512f2b-a692-4ffd-b399-b2f0845da62c"",""layoutName"":""2x2 The Santa Maria"",""leased"":false,""name"":""308"",""occupied"":false,""price"":null,""reserved"":false}"
local_current_live_no_rp_oracle_audit_not_canary,2026-08-01T09:06:23Z,2026-08-01,2026-07-31,separate_no_rp_oracle_573_rows_78_properties,ASPENSQUARE_OPERATOR,4079,The View at Waters Edge,aspensquare_public_knock_units_api,true,https://doorway-api.knockrentals.com/v1/property/2007449/units,304,2x2 The Santa Maria,2026-05-08,2026-05-08,historical_embedded,false,availableOn,knock.parse_knock_units,exact_current_parser,true,true,,availability_date,2026-05-08,2026-05-08,historical_embedded,true,false,2026-05-08,2026-05-08,historical_embedded,,false,false,false,HISTORICAL_SOURCE_DATE_PRESERVED,none,HIGH,"Exact current Knock units payload was replayed through the current adapter parser, then the matched unit was formatted.","{""availability_date"":""2026-05-08"",""availability_status"":""AVAILABLE"",""bathrooms"":""2"",""bedrooms"":""2"",""building"":"""",""concession"":"""",""extraction_tier"":""TIER_1_KNOCK_API"",""floor_plan_name"":""2x2 The Santa Maria"",""market_rent_high"":2390,""market_rent_low"":2390,""rent_range"":""2390"",""sqft"":""1064"",""unit_number"":""304""}","{""_available_date_raw"":""2026-05-08"",""_concession_quality"":null,""_date_placeholder"":null,""_extra"":null,""_inferred_id"":null,""_rent_range_raw"":""2390"",""amenities"":null,""area"":1064,""area_absence"":null,""area_absence_evidence"":null,""availability_date_provenance"":""historical_embedded"",""availability_status"":""AVAILABLE"",""available_date"":""2026-05-08"",""available_units"":null,""baths"":2.0,""beds"":2,""building"":null,""concession_source"":null,""concession_text"":null,""concession_text_clean"":null,""concession_value"":null,""date_captured"":""2026-08-01 09:06:23"",""deposit"":null,""extraction_tier"":""TIER_1_KNOCK_API"",""floor"":null,""floor_plan_id"":""42716ea83b38"",""floor_plan_name"":""2x2 The Santa Maria"",""is_floor_plan_level"":false,""lease_term"":null,""move_in_date"":null,""offer_banner"":null,""offer_conditions"":null,""offer_target"":null,""offer_type"":null,""offer_value"":null,""rent_high"":2390.0,""rent_low"":2390.0,""source_ids"":{},""unit_id"":""304"",""unit_name"":null}",,false,,,,,,,,{},{},"{""available"":true,""availableOn"":""2026-05-08"",""availableRaw"":true,""displayPrice"":""2390"",""hidden"":false,""id"":""642a37a8-29dc-4133-98b2-6ac82263d703"",""layoutId"":""69512f2b-a692-4ffd-b399-b2f0845da62c"",""layoutName"":""2x2 The Santa Maria"",""leased"":false,""name"":""304"",""occupied"":false,""price"":""2390"",""reserved"":false}"
