pid,property_name,city,state,website,top_guess_conventional,top_guess_floor_plans,top_guess_models,top_guess_rentcafe_spa,top_guess_other
22297,Chestnut Park,San Antonio,TX,https://www.mychestnutparkapartments.com/,https://www.mychestnutparkapartments.com/san-antonio/chestnut-park/conventional/,https://www.mychestnutparkapartments.com/floor-plans/,https://www.mychestnutparkapartments.com/models,https://www.mychestnutparkapartments.com/apartments/tx/san-antonio/floor-plans#/,https://www.mychestnutparkapartments.com/Floor-plans.aspx
224563,Highlands at Huckleberry II,Blacksburg,VA,https://www.highlandsapartmentsva.com/,https://www.highlandsapartmentsva.com/blacksburg/highlands-at-huckleberry-ii/conventional/,https://www.highlandsapartmentsva.com/floor-plans/,https://www.highlandsapartmentsva.com/models,https://www.highlandsapartmentsva.com/apartments/va/blacksburg/floor-plans#/,https://www.highlandsapartmentsva.com/Floor-plans.aspx
61495,The Cosmopolitan,Corpus Christi,TX,http://thecosmopolitanapts.com/,http://thecosmopolitanapts.com/corpus-christi/the-cosmopolitan/conventional/,http://thecosmopolitanapts.com/floor-plans/,http://thecosmopolitanapts.com/models,http://thecosmopolitanapts.com/apartments/tx/corpus-christi/floor-plans#/,http://thecosmopolitanapts.com/Floor-plans.aspx
61951,Ellis at Germantown,Nashville,TN,https://www.ellisgermantown.com/,https://www.ellisgermantown.com/nashville/ellis-at-germantown/conventional/,https://www.ellisgermantown.com/floor-plans/,https://www.ellisgermantown.com/models,https://www.ellisgermantown.com/apartments/tn/nashville/floor-plans#/,https://www.ellisgermantown.com/Floor-plans.aspx
6167,Chelsea Square,Redmond,WA,https://www.equityapartments.com/seattle/downtown-redmond/chelsea-square-apartments,https://www.equityapartments.com/redmond/chelsea-square/conventional/,https://www.equityapartments.com/floor-plans/,https://www.equityapartments.com/models,https://www.equityapartments.com/apartments/wa/redmond/floor-plans#/,https://www.equityapartments.com/Floor-plans.aspx
61724,The James Park Place,Houston,TX,https://www.thejamesriveroaks.com/,https://www.thejamesriveroaks.com/houston/the-james-park-place/conventional/,https://www.thejamesriveroaks.com/floor-plans/,https://www.thejamesriveroaks.com/models,https://www.thejamesriveroaks.com/apartments/tx/houston/floor-plans#/,https://www.thejamesriveroaks.com/Floor-plans.aspx
61166,Silver Collection at Waterford,Huntersville,NC,https://www.silvercollectionatwaterford.com/,https://www.silvercollectionatwaterford.com/huntersville/silver-collection-at-waterford/conventional/,https://www.silvercollectionatwaterford.com/floor-plans/,https://www.silvercollectionatwaterford.com/models,https://www.silvercollectionatwaterford.com/apartments/nc/huntersville/floor-plans#/,https://www.silvercollectionatwaterford.com/Floor-plans.aspx
61979,Villa Milano,Leawood,KS,https://www.villamilano.us/,https://www.villamilano.us/leawood/villa-milano/conventional/,https://www.villamilano.us/floor-plans/,https://www.villamilano.us/models,https://www.villamilano.us/apartments/ks/leawood/floor-plans#/,https://www.villamilano.us/Floor-plans.aspx
61870,Whetstone Apartments,Durham,NC,http://www.whetstoneapartments.com/,http://www.whetstoneapartments.com/durham/whetstone-apartments/conventional/,http://www.whetstoneapartments.com/floor-plans/,http://www.whetstoneapartments.com/models,http://www.whetstoneapartments.com/apartments/nc/durham/floor-plans#/,http://www.whetstoneapartments.com/Floor-plans.aspx
61594,Xavier,Chicago,IL,http://livexavier.com/,http://livexavier.com/chicago/xavier/conventional/,http://livexavier.com/floor-plans/,http://livexavier.com/models,http://livexavier.com/apartments/il/chicago/floor-plans#/,http://livexavier.com/Floor-plans.aspx
61950,250 High,Columbus,OH,https://250high.com/,https://250high.com/columbus/250-high/conventional/,https://250high.com/floor-plans/,https://250high.com/models,https://250high.com/apartments/oh/columbus/floor-plans#/,https://250high.com/Floor-plans.aspx
61159,Century Afton Ridge,Concord,NC,https://www.centuryaftonridge.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=google+biz&utm_medium=organic,https://www.centuryaftonridge.com/concord/century-afton-ridge/conventional/,https://www.centuryaftonridge.com/floor-plans/,https://www.centuryaftonridge.com/models,https://www.centuryaftonridge.com/apartments/nc/concord/floor-plans#/,https://www.centuryaftonridge.com/Floor-plans.aspx
61569,,,,http://www.thaliagardensapts.com/,,http://www.thaliagardensapts.com/floor-plans/,http://www.thaliagardensapts.com/models,,http://www.thaliagardensapts.com/Floor-plans.aspx
61970,,,,https://www.yardsatfieldside.com,,https://www.yardsatfieldside.com/floor-plans/,https://www.yardsatfieldside.com/models,,https://www.yardsatfieldside.com/Floor-plans.aspx
36551,Deer Wood,Lufkin,TX,www.deerwood411.com,https://www.deerwood411.com/lufkin/deer-wood/conventional/,https://www.deerwood411.com/floor-plans/,https://www.deerwood411.com/models,https://www.deerwood411.com/apartments/tx/lufkin/floor-plans#/,https://www.deerwood411.com/Floor-plans.aspx
36289,Bexley at Heritage,Wake Forest,NC,http://www.bexleyatheritage.com/index.aspx,http://www.bexleyatheritage.com/wake-forest/bexley-at-heritage/conventional/,http://www.bexleyatheritage.com/floor-plans/,http://www.bexleyatheritage.com/models,http://www.bexleyatheritage.com/apartments/nc/wake-forest/floor-plans#/,http://www.bexleyatheritage.com/Floor-plans.aspx
36788,Rivercrest,Melbourne,FL,https://richmanpropertyservices.com/locations/rivercrest/,https://richmanpropertyservices.com/melbourne/rivercrest/conventional/,https://richmanpropertyservices.com/floor-plans/,https://richmanpropertyservices.com/models,https://richmanpropertyservices.com/apartments/fl/melbourne/floor-plans#/,https://richmanpropertyservices.com/Floor-plans.aspx
35980,River's Edge,Lake Elsinore,CA,https://riversedgeapartmentliving.com/,https://riversedgeapartmentliving.com/lake-elsinore/rivers-edge/conventional/,https://riversedgeapartmentliving.com/floor-plans/,https://riversedgeapartmentliving.com/models,https://riversedgeapartmentliving.com/apartments/ca/lake-elsinore/floor-plans#/,https://riversedgeapartmentliving.com/Floor-plans.aspx
36149,Blueberry Hill,Rochester,NY,http://www.blueberryhillapartments.com/,http://www.blueberryhillapartments.com/rochester/blueberry-hill/conventional/,http://www.blueberryhillapartments.com/floor-plans/,http://www.blueberryhillapartments.com/models,http://www.blueberryhillapartments.com/apartments/ny/rochester/floor-plans#/,http://www.blueberryhillapartments.com/Floor-plans.aspx
270148,MAC Residences,Milwaukee,WI,https://macresidences.com/,https://macresidences.com/milwaukee/mac-residences/conventional/,https://macresidences.com/floor-plans/,https://macresidences.com/models,https://macresidences.com/apartments/wi/milwaukee/floor-plans#/,https://macresidences.com/Floor-plans.aspx
271349,The Rail at Bound Brook,Bound Brook,NJ,https://www.denholtz.com/therailatboundbrook,https://www.denholtz.com/bound-brook/the-rail-at-bound-brook/conventional/,https://www.denholtz.com/floor-plans/,https://www.denholtz.com/models,https://www.denholtz.com/apartments/nj/bound-brook/floor-plans#/,https://www.denholtz.com/Floor-plans.aspx
36295,Featherstone Village Apartments,Durham,NC,http://www.featherstone-apts.com/,http://www.featherstone-apts.com/durham/featherstone-village-apartments/conventional/,http://www.featherstone-apts.com/floor-plans/,http://www.featherstone-apts.com/models,http://www.featherstone-apts.com/apartments/nc/durham/floor-plans#/,http://www.featherstone-apts.com/Floor-plans.aspx
36777,Huntington Woods,Friendswood,TX,www.HuntingtonWoodsapts.com,https://www.HuntingtonWoodsapts.com/friendswood/huntington-woods/conventional/,https://www.HuntingtonWoodsapts.com/floor-plans/,https://www.HuntingtonWoodsapts.com/models,https://www.HuntingtonWoodsapts.com/apartments/tx/friendswood/floor-plans#/,https://www.HuntingtonWoodsapts.com/Floor-plans.aspx
35921,800 Sixth Apartments,New York,NY,https://www.800sixth.com/,https://www.800sixth.com/new-york/800-sixth-apartments/conventional/,https://www.800sixth.com/floor-plans/,https://www.800sixth.com/models,https://www.800sixth.com/apartments/ny/new-york/floor-plans#/,https://www.800sixth.com/Floor-plans.aspx
270367,Boulevard 45,Virginia Beach,VA,https://blvd45apts.com/,https://blvd45apts.com/virginia-beach/boulevard-45/conventional/,https://blvd45apts.com/floor-plans/,https://blvd45apts.com/models,https://blvd45apts.com/apartments/va/virginia-beach/floor-plans#/,https://blvd45apts.com/Floor-plans.aspx
272063,Westridge,Vancouver,WA,https://www.westridgeaptstarga.com/,https://www.westridgeaptstarga.com/vancouver/westridge/conventional/,https://www.westridgeaptstarga.com/floor-plans/,https://www.westridgeaptstarga.com/models,https://www.westridgeaptstarga.com/apartments/wa/vancouver/floor-plans#/,https://www.westridgeaptstarga.com/Floor-plans.aspx
271721,The Millennium on Monroe,Spokane,WA,https://www.millenniumnw.com/,https://www.millenniumnw.com/spokane/the-millennium-on-monroe/conventional/,https://www.millenniumnw.com/floor-plans/,https://www.millenniumnw.com/models,https://www.millenniumnw.com/apartments/wa/spokane/floor-plans#/,https://www.millenniumnw.com/Floor-plans.aspx
36158,Allen Meadows,Syracuse,NY,https://allenmeadows.prospectportal.com/,https://allenmeadows.prospectportal.com/syracuse/allen-meadows/conventional/,https://allenmeadows.prospectportal.com/floor-plans/,https://allenmeadows.prospectportal.com/models,https://allenmeadows.prospectportal.com/apartments/ny/syracuse/floor-plans#/,https://allenmeadows.prospectportal.com/Floor-plans.aspx
271374,Joinery,Charlotte,NC,https://www.joineryclt.com/,https://www.joineryclt.com/charlotte/joinery/conventional/,https://www.joineryclt.com/floor-plans/,https://www.joineryclt.com/models,https://www.joineryclt.com/apartments/nc/charlotte/floor-plans#/,https://www.joineryclt.com/Floor-plans.aspx
27187,Scottish Towers II,Dunedin,FL,https://myscottishtowershome.com/,https://myscottishtowershome.com/dunedin/scottish-towers-ii/conventional/,https://myscottishtowershome.com/floor-plans/,https://myscottishtowershome.com/models,https://myscottishtowershome.com/apartments/fl/dunedin/floor-plans#/,https://myscottishtowershome.com/Floor-plans.aspx
35898,Aspen Chase at Eagle Creek,Indianapolis,IN,https://www.aspenchasebyelon.com/,https://www.aspenchasebyelon.com/indianapolis/aspen-chase-at-eagle-creek/conventional/,https://www.aspenchasebyelon.com/floor-plans/,https://www.aspenchasebyelon.com/models,https://www.aspenchasebyelon.com/apartments/in/indianapolis/floor-plans#/,https://www.aspenchasebyelon.com/Floor-plans.aspx
36572,Villas at Greenview,Great Mills,MD,http://www.villasatgreenview.com/,http://www.villasatgreenview.com/great-mills/villas-at-greenview/conventional/,http://www.villasatgreenview.com/floor-plans/,http://www.villasatgreenview.com/models,http://www.villasatgreenview.com/apartments/md/great-mills/floor-plans#/,http://www.villasatgreenview.com/Floor-plans.aspx
36536,Icon at Park,Emeryville,CA,https://prometheusapartments.com/ca/emeryville-apartments/icon-at-park,https://prometheusapartments.com/emeryville/icon-at-park/conventional/,https://prometheusapartments.com/floor-plans/,https://prometheusapartments.com/models,https://prometheusapartments.com/apartments/ca/emeryville/floor-plans#/,https://prometheusapartments.com/Floor-plans.aspx
270109,,,,https://www.moderaparksideatl.com/,,https://www.moderaparksideatl.com/floor-plans/,https://www.moderaparksideatl.com/models,,https://www.moderaparksideatl.com/Floor-plans.aspx
270365,Sota 75,Sarasota,FL,https://sota75.com/,https://sota75.com/sarasota/sota-75/conventional/,https://sota75.com/floor-plans/,https://sota75.com/models,https://sota75.com/apartments/fl/sarasota/floor-plans#/,https://sota75.com/Floor-plans.aspx
270966,COOP @ Heights,Houston,TX,https://www.coopheights.com/,https://www.coopheights.com/houston/coop-heights/conventional/,https://www.coopheights.com/floor-plans/,https://www.coopheights.com/models,https://www.coopheights.com/apartments/tx/houston/floor-plans#/,https://www.coopheights.com/Floor-plans.aspx
270305,Olympus Emerald Coast,Destin,FL,https://www.olympusproperty.com/apartments/fl/destin/olympus-emerald-coast/?utm_source=gmb&utm_medium=organic&utm_knock=g,https://www.olympusproperty.com/destin/olympus-emerald-coast/conventional/,https://www.olympusproperty.com/floor-plans/,https://www.olympusproperty.com/models,https://www.olympusproperty.com/apartments/fl/destin/floor-plans#/,https://www.olympusproperty.com/Floor-plans.aspx
271101,Southern Station,Grandview Heights,OH,https://www.southernstation.com/,https://www.southernstation.com/grandview-heights/southern-station/conventional/,https://www.southernstation.com/floor-plans/,https://www.southernstation.com/models,https://www.southernstation.com/apartments/oh/grandview-heights/floor-plans#/,https://www.southernstation.com/Floor-plans.aspx
36587,Canterbury Park,Livonia,MI,https://villagegreen.com/mi/livonia/canterbury-park/,https://villagegreen.com/livonia/canterbury-park/conventional/,https://villagegreen.com/floor-plans/,https://villagegreen.com/models,https://villagegreen.com/apartments/mi/livonia/floor-plans#/,https://villagegreen.com/Floor-plans.aspx
35919,Murray Hill Tower,New York,NY,http://www.equityapartments.com/new-york/new-york-city-apartments/gramercy-park-murray-hill/archstone-murray-hill-apartments.aspx,http://www.equityapartments.com/new-york/murray-hill-tower/conventional/,http://www.equityapartments.com/floor-plans/,http://www.equityapartments.com/models,http://www.equityapartments.com/apartments/ny/new-york/floor-plans#/,http://www.equityapartments.com/Floor-plans.aspx
271195,Indy Flats,Indianapolis,IN,https://www.indyflatsapts.com/,https://www.indyflatsapts.com/indianapolis/indy-flats/conventional/,https://www.indyflatsapts.com/floor-plans/,https://www.indyflatsapts.com/models,https://www.indyflatsapts.com/apartments/in/indianapolis/floor-plans#/,https://www.indyflatsapts.com/Floor-plans.aspx
271190,The Millstone Commons,Sioux Falls,SD,https://www.millstonecommons.com/,https://www.millstonecommons.com/sioux-falls/the-millstone-commons/conventional/,https://www.millstonecommons.com/floor-plans/,https://www.millstonecommons.com/models,https://www.millstonecommons.com/apartments/sd/sioux-falls/floor-plans#/,https://www.millstonecommons.com/Floor-plans.aspx
273944,The Langston,Washington,DC,https://www.livethelangston.com/,https://www.livethelangston.com/washington/the-langston/conventional/,https://www.livethelangston.com/floor-plans/,https://www.livethelangston.com/models,https://www.livethelangston.com/apartments/dc/washington/floor-plans#/,https://www.livethelangston.com/Floor-plans.aspx
273116,Reserve at River Place,Youngsville,LA,https://www.reserveatriverplace.com/,https://www.reserveatriverplace.com/youngsville/reserve-at-river-place/conventional/,https://www.reserveatriverplace.com/floor-plans/,https://www.reserveatriverplace.com/models,https://www.reserveatriverplace.com/apartments/la/youngsville/floor-plans#/,https://www.reserveatriverplace.com/Floor-plans.aspx
272521,Village at the Gateway,Alexander,AR,https://www.villageatthegateway.com/,https://www.villageatthegateway.com/alexander/village-at-the-gateway/conventional/,https://www.villageatthegateway.com/floor-plans/,https://www.villageatthegateway.com/models,https://www.villageatthegateway.com/apartments/ar/alexander/floor-plans#/,https://www.villageatthegateway.com/Floor-plans.aspx
273979,The Hayley,Sacramento,CA,https://www.thehayleysacramento.com/,https://www.thehayleysacramento.com/sacramento/the-hayley/conventional/,https://www.thehayleysacramento.com/floor-plans/,https://www.thehayleysacramento.com/models,https://www.thehayleysacramento.com/apartments/ca/sacramento/floor-plans#/,https://www.thehayleysacramento.com/Floor-plans.aspx
